,index,Date,State,Residents.Initiated,Month,Year,Population_Dec2021,Residents.Initiated.Rate,Prioritization?,Date_prioritized,Phase_state,Mono.Initiated.Coverage,Days,Days_since_last
28,7130,2021-10-17,West Virginia,2716.0,10,2021,4632.0,0.5863557858376511,no,,,0.5863557858376511,196,7.0
29,7131,2021-10-24,West Virginia,2716.0,10,2021,4632.0,0.5863557858376511,no,,,0.5863557858376511,203,7.0
30,7132,2021-10-31,West Virginia,2716.0,10,2021,4632.0,0.5863557858376511,no,,,0.5863557858376511,210,7.0
31,7133,2021-11-07,West Virginia,2898.0,11,2021,4632.0,0.6256476683937824,no,,,0.6256476683937824,217,7.0
32,7134,2021-11-14,West Virginia,2898.0,11,2021,4632.0,0.6256476683937824,no,,,0.6256476683937824,224,7.0
33,7135,2021-11-21,West Virginia,2898.0,11,2021,4632.0,0.6256476683937824,no,,,0.6256476683937824,231,7.0
34,7136,2021-11-28,West Virginia,2898.0,11,2021,4632.0,0.6256476683937824,no,,,0.6256476683937824,238,7.0
35,7137,2021-12-05,West Virginia,2898.0,12,2021,4632.0,0.6256476683937824,no,,,0.6256476683937824,245,7.0
36,7138,2021-12-12,West Virginia,2943.0,12,2021,4632.0,0.6353626943005182,no,,,0.6353626943005182,252,7.0
37,7139,2021-12-19,West Virginia,2943.0,12,2021,4632.0,0.6353626943005182,no,,,0.6353626943005182,259,7.0
38,7140,2021-12-26,West Virginia,2943.0,12,2021,4632.0,0.6353626943005182,no,,,0.6353626943005182,266,7.0
39,7141,2022-01-02,West Virginia,2943.0,1,2022,4632.0,0.6353626943005182,no,,,0.6353626943005182,273,7.0
40,7142,2022-01-09,West Virginia,2943.0,1,2022,4632.0,0.6353626943005182,no,,,0.6353626943005182,280,7.0
41,7143,2022-01-16,West Virginia,2943.0,1,2022,4632.0,0.6353626943005182,no,,,0.6353626943005182,287,7.0
42,7144,2022-01-23,West Virginia,2943.0,1,2022,4632.0,0.6353626943005182,no,,,0.6353626943005182,294,7.0
43,7149,2022-02-27,West Virginia,2975.0,2,2022,4632.0,0.6422711571675302,no,,,0.6422711571675302,329,35.0
44,7150,2022-03-06,West Virginia,2975.0,3,2022,4632.0,0.6422711571675302,no,,,0.6422711571675302,336,7.0
0,6957,2021-04-11,Washington,3815.0,4,2021,13218.0,0.288621576637918,yes,2021-03-01,1B,0.288621576637918,0,
1,6958,2021-04-18,Washington,4739.0,4,2021,13218.0,0.35852625208049627,yes,2021-03-01,1B,0.35852625208049627,7,7.0
2,6959,2021-04-25,Washington,5407.0,4,2021,13218.0,0.4090633983961265,yes,2021-03-01,1B,0.4090633983961265,14,7.0
3,6960,2021-05-02,Washington,6096.0,5,2021,13218.0,0.46118928733545167,yes,2021-03-01,1B,0.46118928733545167,21,7.0
4,6961,2021-05-09,Washington,6636.0,5,2021,13218.0,0.5020426690876079,yes,2021-03-01,1B,0.5020426690876079,28,7.0
5,6962,2021-05-16,Washington,7363.0,5,2021,13218.0,0.5570434256317144,yes,2021-03-01,1B,0.5570434256317144,35,7.0
6,6963,2021-05-23,Washington,7926.0,5,2021,13218.0,0.5996368588288697,yes,2021-03-01,1B,0.5996368588288697,42,7.0
7,6964,2021-05-30,Washington,7989.0,5,2021,13218.0,0.6044030866999546,yes,2021-03-01,1B,0.6044030866999546,49,7.0
8,6965,2021-06-06,Washington,8230.0,6,2021,13218.0,0.6226357996671206,yes,2021-03-01,1B,0.6226357996671206,56,7.0
9,6966,2021-06-13,Washington,8381.0,6,2021,13218.0,0.6340596156755939,yes,2021-03-01,1B,0.6340596156755939,63,7.0
10,6967,2021-06-20,Washington,8528.0,6,2021,13218.0,0.6451808140414587,yes,2021-03-01,1B,0.6451808140414587,70,7.0
11,6968,2021-06-27,Washington,8640.0,6,2021,13218.0,0.6536541080344984,yes,2021-03-01,1B,0.6536541080344984,77,7.0
12,6969,2021-07-04,Washington,8658.0,7,2021,13218.0,0.655015887426237,yes,2021-03-01,1B,0.655015887426237,84,7.0
13,6970,2021-07-11,Washington,8705.0,7,2021,13218.0,0.6585716447268876,yes,2021-03-01,1B,0.6585716447268876,91,7.0
14,6971,2021-07-18,Washington,8740.0,7,2021,13218.0,0.6612195490997125,yes,2021-03-01,1B,0.6612195490997125,98,7.0
15,6972,2021-07-25,Washington,8809.0,7,2021,13218.0,0.6664397034347103,yes,2021-03-01,1B,0.6664397034347103,105,7.0
16,6973,2021-08-01,Washington,8857.0,8,2021,13218.0,0.670071115146013,yes,2021-03-01,1B,0.670071115146013,112,7.0
17,6974,2021-08-08,Washington,8857.0,8,2021,13218.0,0.670071115146013,yes,2021-03-01,1B,0.670071115146013,119,7.0
18,6975,2021-08-15,Washington,8857.0,8,2021,13218.0,0.670071115146013,yes,2021-03-01,1B,0.670071115146013,126,7.0
19,6976,2021-08-22,Washington,8857.0,8,2021,13218.0,0.670071115146013,yes,2021-03-01,1B,0.670071115146013,133,7.0
20,6977,2021-08-29,Washington,8857.0,8,2021,13218.0,0.670071115146013,yes,2021-03-01,1B,0.670071115146013,140,7.0
21,6978,2021-09-05,Washington,9026.0,9,2021,13218.0,0.6828567105462249,yes,2021-03-01,1B,0.6828567105462249,147,7.0
22,6979,2021-09-12,Washington,9026.0,9,2021,13218.0,0.6828567105462249,yes,2021-03-01,1B,0.6828567105462249,154,7.0
23,6980,2021-09-19,Washington,9409.0,9,2021,13218.0,0.7118323498259949,yes,2021-03-01,1B,0.7118323498259949,161,7.0
24,6981,2021-09-26,Washington,9409.0,9,2021,13218.0,0.7118323498259949,yes,2021-03-01,1B,0.7118323498259949,168,7.0
25,6982,2021-10-03,Washington,9409.0,10,2021,13218.0,0.7118323498259949,yes,2021-03-01,1B,0.7118323498259949,175,7.0
26,6983,2021-10-10,Washington,9489.0,10,2021,13218.0,0.7178847026781662,yes,2021-03-01,1B,0.7178847026781662,182,7.0
27,6984,2021-10-17,Washington,9534.0,10,2021,13218.0,0.7212891511575125,yes,2021-03-01,1B,0.7212891511575125,189,7.0
28,6985,2021-10-24,Washington,9588.0,10,2021,13218.0,0.7253744893327281,yes,2021-03-01,1B,0.7253744893327281,196,7.0
29,6986,2021-10-31,Washington,9649.0,10,2021,13218.0,0.7299894083825087,yes,2021-03-01,1B,0.7299894083825087,203,7.0
30,6987,2021-11-07,Washington,9727.0,11,2021,13218.0,0.7358904524133757,yes,2021-03-01,1B,0.7358904524133757,210,7.0
31,6988,2021-11-14,Washington,9723.0,11,2021,13218.0,0.7355878347707672,yes,2021-03-01,1B,,217,7.0
32,6989,2021-11-21,Washington,9825.0,11,2021,13218.0,0.7433045846572855,yes,2021-03-01,1B,0.7433045846572855,224,7.0
33,6990,2021-11-28,Washington,9918.0,11,2021,13218.0,0.7503404448479346,yes,2021-03-01,1B,0.7503404448479346,231,7.0
34,6991,2021-12-05,Washington,9944.0,12,2021,13218.0,0.7523074595248903,yes,2021-03-01,1B,0.7523074595248903,238,7.0
35,6992,2021-12-12,Washington,9944.0,12,2021,13218.0,0.7523074595248903,yes,2021-03-01,1B,0.7523074595248903,245,7.0
36,6993,2021-12-19,Washington,9940.0,12,2021,13218.0,0.7520048418822818,yes,2021-03-01,1B,,252,7.0
37,6994,2021-12-26,Washington,9788.0,12,2021,13218.0,0.7405053714631563,yes,2021-03-01,1B,,259,7.0
38,6995,2022-01-02,Washington,10126.0,1,2022,13218.0,0.76607656226358,yes,2021-03-01,1B,0.76607656226358,266,7.0
39,6996,2022-01-09,Washington,10126.0,1,2022,13218.0,0.76607656226358,yes,2021-03-01,1B,0.76607656226358,273,7.0
40,6997,2022-01-16,Washington,10207.0,1,2022,13218.0,0.7722045695264034,yes,2021-03-01,1B,0.7722045695264034,280,7.0
41,6998,2022-01-23,Washington,10207.0,1,2022,13218.0,0.7722045695264034,yes,2021-03-01,1B,0.7722045695264034,287,7.0
42,6999,2022-01-30,Washington,10231.0,1,2022,13218.0,0.7740202753820548,yes,2021-03-01,1B,0.7740202753820548,294,7.0
43,7000,2022-02-06,Washington,10273.0,2,2022,13218.0,0.7771977606294447,yes,2021-03-01,1B,0.7771977606294447,301,7.0
44,7001,2022-02-13,Washington,10298.0,2,2022,13218.0,0.7790891208957482,yes,2021-03-01,1B,0.7790891208957482,308,7.0
45,7002,2022-02-20,Washington,10417.0,2,2022,13218.0,0.788091995763353,yes,2021-03-01,1B,0.788091995763353,315,7.0
46,7003,2022-02-27,Washington,10430.0,2,2022,13218.0,0.7890755031018308,yes,2021-03-01,1B,0.7890755031018308,322,7.0
47,7004,2022-03-06,Washington,10466.0,3,2022,13218.0,0.7917990618853079,yes,2021-03-01,1B,0.7917990618853079,329,7.0
48,7005,2022-03-13,Washington,10810.0,3,2022,13218.0,0.8178241791496444,yes,2021-03-01,1B,0.8178241791496444,336,7.0
49,7006,2022-03-20,Washington,10810.0,3,2022,13218.0,0.8178241791496444,yes,2021-03-01,1B,0.8178241791496444,343,7.0
50,7007,2022-03-27,Washington,10921.0,3,2022,13218.0,0.826221818732032,yes,2021-03-01,1B,0.826221818732032,350,7.0
51,7008,2022-04-03,Washington,10954.0,4,2022,13218.0,0.8287184142835528,yes,2021-03-01,1B,0.8287184142835528,357,7.0
52,7009,2022-04-10,Washington,10954.0,4,2022,13218.0,0.8287184142835528,yes,2021-03-01,1B,0.8287184142835528,364,7.0
53,7010,2022-04-17,Washington,10912.0,4,2022,13218.0,0.8255409290361628,yes,2021-03-01,1B,,371,7.0
54,7011,2022-04-24,Washington,10911.0,4,2022,13218.0,0.8254652746255107,yes,2021-03-01,1B,,378,7.0
55,7012,2022-05-01,Washington,10911.0,5,2022,13218.0,0.8254652746255107,yes,2021-03-01,1B,,385,7.0
56,7013,2022-05-08,Washington,10911.0,5,2022,13218.0,0.8254652746255107,yes,2021-03-01,1B,,392,7.0
57,7014,2022-05-15,Washington,10910.0,5,2022,13218.0,0.8253896202148585,yes,2021-03-01,1B,,399,7.0
58,7015,2022-05-22,Washington,10910.0,5,2022,13218.0,0.8253896202148585,yes,2021-03-01,1B,,406,7.0
59,7016,2022-06-05,Washington,10870.0,6,2022,13218.0,0.8223634437887729,yes,2021-03-01,1B,,420,14.0
60,7017,2022-06-12,Washington,10868.0,6,2022,13218.0,0.8222121349674686,yes,2021-03-01,1B,,427,7.0
61,7018,2022-06-19,Washington,10868.0,6,2022,13218.0,0.8222121349674686,yes,2021-03-01,1B,,434,7.0
62,7019,2022-06-26,Washington,10867.0,6,2022,13218.0,0.8221364805568164,yes,2021-03-01,1B,,441,7.0
63,7020,2022-07-03,Washington,10812.0,7,2022,13218.0,0.8179754879709487,yes,2021-03-01,1B,,448,7.0
64,7021,2022-07-10,Washington,10804.0,7,2022,13218.0,0.8173702526857316,yes,2021-03-01,1B,,455,7.0
65,7022,2022-07-17,Washington,10803.0,7,2022,13218.0,0.8172945982750794,yes,2021-03-01,1B,,462,7.0
66,7023,2022-07-24,Washington,10803.0,7,2022,13218.0,0.8172945982750794,yes,2021-03-01,1B,,469,7.0
67,7024,2022-07-31,Washington,10803.0,7,2022,13218.0,0.8172945982750794,yes,2021-03-01,1B,,476,7.0
68,7025,2022-08-07,Washington,10803.0,8,2022,13218.0,0.8172945982750794,yes,2021-03-01,1B,,483,7.0
69,7026,2022-08-14,Washington,10802.0,8,2022,13218.0,0.8172189438644273,yes,2021-03-01,1B,,490,7.0
70,7027,2022-08-21,Washington,10792.0,8,2022,13218.0,0.8164623997579059,yes,2021-03-01,1B,,497,7.0
71,7028,2022-08-28,Washington,10792.0,8,2022,13218.0,0.8164623997579059,yes,2021-03-01,1B,,504,7.0
72,7029,2022-09-04,Washington,10792.0,9,2022,13218.0,0.8164623997579059,yes,2021-03-01,1B,,511,7.0
73,7030,2022-09-11,Washington,10793.0,9,2022,13218.0,0.8165380541685581,yes,2021-03-01,1B,,518,7.0
74,7031,2022-09-18,Washington,10793.0,9,2022,13218.0,0.8165380541685581,yes,2021-03-01,1B,,525,7.0
75,7032,2022-09-25,Washington,10793.0,9,2022,13218.0,0.8165380541685581,yes,2021-03-01,1B,,532,7.0
76,7033,2022-10-02,Washington,10685.0,10,2022,13218.0,0.8083673778181268,yes,2021-03-01,1B,,539,7.0
77,7034,2022-10-09,Washington,10685.0,10,2022,13218.0,0.8083673778181268,yes,2021-03-01,1B,,546,7.0
78,7035,2022-10-16,Washington,10772.0,10,2022,13218.0,0.814949311544863,yes,2021-03-01,1B,,553,7.0
79,7036,2022-10-23,Washington,10772.0,10,2022,13218.0,0.814949311544863,yes,2021-03-01,1B,,560,7.0
80,7037,2022-10-30,Washington,10685.0,10,2022,13218.0,0.8083673778181268,yes,2021-03-01,1B,,567,7.0
81,7038,2022-11-06,Washington,10685.0,11,2022,13218.0,0.8083673778181268,yes,2021-03-01,1B,,574,7.0
82,7039,2022-11-13,Washington,10685.0,11,2022,13218.0,0.8083673778181268,yes,2021-03-01,1B,,581,7.0
83,7040,2022-11-20,Washington,10685.0,11,2022,13218.0,0.8083673778181268,yes,2021-03-01,1B,,588,7.0
84,7041,2022-11-27,Washington,10686.0,11,2022,13218.0,0.8084430322287789,yes,2021-03-01,1B,,595,7.0
85,7042,2022-12-04,Washington,10687.0,12,2022,13218.0,0.808518686639431,yes,2021-03-01,1B,,602,7.0
86,7043,2022-12-11,Washington,10688.0,12,2022,13218.0,0.8085943410500832,yes,2021-03-01,1B,,609,7.0
87,7044,2022-12-18,Washington,10688.0,12,2022,13218.0,0.8085943410500832,yes,2021-03-01,1B,,616,7.0
88,7045,2023-01-01,Washington,10688.0,1,2023,13218.0,0.8085943410500832,yes,2021-03-01,1B,,630,14.0
89,7046,2023-01-08,Washington,10689.0,1,2023,13218.0,0.8086699954607354,yes,2021-03-01,1B,,637,7.0
90,7047,2023-01-15,Washington,10689.0,1,2023,13218.0,0.8086699954607354,yes,2021-03-01,1B,,644,7.0
0,6799,2021-01-24,Virginia,7137.0,1,2021,24738.0,0.28850351685665776,yes,2021-01-01,1B,0.28850351685665776,0,
1,6800,2021-01-31,Virginia,7137.0,1,2021,24738.0,0.28850351685665776,yes,2021-01-01,1B,0.28850351685665776,7,7.0
2,6801,2021-02-07,Virginia,7137.0,2,2021,24738.0,0.4491874848411351,yes,2021-01-01,1B,0.4491874848411351,14,7.0
3,6802,2021-02-14,Virginia,7137.0,2,2021,24738.0,0.5358557684533916,yes,2021-01-01,1B,0.5358557684533916,21,7.0
4,6803,2021-02-21,Virginia,7137.0,2,2021,24738.0,0.5491551459293394,yes,2021-01-01,1B,0.5491551459293394,28,7.0
5,6804,2021-02-28,Virginia,7137.0,2,2021,24738.0,0.5853747271404317,yes,2021-01-01,1B,0.5853747271404317,35,7.0
6,6805,2021-03-07,Virginia,7137.0,3,2021,24738.0,0.6080523890371089,yes,2021-01-01,1B,0.6080523890371089,42,7.0
7,6806,2021-03-14,Virginia,7137.0,3,2021,24738.0,0.6258387905246988,yes,2021-01-01,1B,0.6258387905246988,49,7.0
8,6807,2021-03-21,Virginia,7137.0,3,2021,24738.0,0.6485972997008651,yes,2021-01-01,1B,0.6485972997008651,56,7.0
9,6808,2021-03-28,Virginia,7137.0,3,2021,24738.0,0.6614115934998788,yes,2021-01-01,1B,0.6614115934998788,63,7.0
10,6809,2021-04-04,Virginia,7137.0,4,2021,24738.0,0.6744280054976151,yes,2021-01-01,1B,0.6744280054976151,70,7.0
11,6810,2021-04-11,Virginia,7137.0,4,2021,24738.0,0.681542566092651,yes,2021-01-01,1B,0.681542566092651,77,7.0
12,6811,2021-04-18,Virginia,7137.0,4,2021,24738.0,0.6867167919799498,yes,2021-01-01,1B,0.6867167919799498,84,7.0
13,6812,2021-04-25,Virginia,7137.0,4,2021,24738.0,0.692214406985205,yes,2021-01-01,1B,0.692214406985205,91,7.0
14,6813,2021-05-02,Virginia,7137.0,5,2021,24738.0,0.7004204058533431,yes,2021-01-01,1B,0.7004204058533431,98,7.0
15,6814,2021-05-09,Virginia,7137.0,5,2021,24738.0,0.7072115773304228,yes,2021-01-01,1B,0.7072115773304228,105,7.0
16,6815,2021-05-16,Virginia,7137.0,5,2021,24738.0,0.7188940092165899,yes,2021-01-01,1B,0.7188940092165899,112,7.0
17,6816,2021-05-23,Virginia,7137.0,5,2021,24738.0,0.7275042444821732,yes,2021-01-01,1B,0.7275042444821732,119,7.0
18,6817,2021-05-30,Virginia,7137.0,5,2021,24738.0,0.7358315142695449,yes,2021-01-01,1B,0.7358315142695449,126,7.0
19,6818,2021-06-06,Virginia,7137.0,6,2021,24738.0,0.7459374242056754,yes,2021-01-01,1B,0.7459374242056754,133,7.0
20,6819,2021-06-13,Virginia,7137.0,6,2021,24738.0,0.7713234699652357,yes,2021-01-01,1B,0.7713234699652357,140,7.0
21,6820,2021-06-20,Virginia,7137.0,6,2021,24738.0,0.7713234699652357,yes,2021-01-01,1B,0.7713234699652357,147,7.0
22,6821,2021-06-27,Virginia,7137.0,6,2021,24738.0,0.7825208181744684,yes,2021-01-01,1B,0.7825208181744684,154,7.0
23,6822,2021-07-04,Virginia,7137.0,7,2021,24738.0,0.7952542646939931,yes,2021-01-01,1B,0.7952542646939931,161,7.0
24,6823,2021-07-11,Virginia,7137.0,7,2021,24738.0,0.800428490581292,yes,2021-01-01,1B,0.800428490581292,168,7.0
25,6824,2021-07-18,Virginia,7137.0,7,2021,24738.0,0.8086749130891745,yes,2021-01-01,1B,0.8086749130891745,175,7.0
26,6825,2021-07-25,Virginia,7137.0,7,2021,24738.0,0.8142937990136632,yes,2021-01-01,1B,0.8142937990136632,182,7.0
27,6826,2021-08-01,Virginia,7137.0,8,2021,24738.0,0.8216913250869108,yes,2021-01-01,1B,0.8216913250869108,189,7.0
28,6827,2021-08-08,Virginia,7137.0,8,2021,24738.0,0.8362034117551944,yes,2021-01-01,1B,0.8362034117551944,196,7.0
29,6828,2021-08-15,Virginia,7137.0,8,2021,24738.0,0.8437626323874201,yes,2021-01-01,1B,0.8437626323874201,203,7.0
30,6829,2021-08-22,Virginia,7137.0,8,2021,24738.0,0.8547578623979303,yes,2021-01-01,1B,0.8547578623979303,210,7.0
31,6830,2021-08-29,Virginia,7137.0,8,2021,24738.0,0.8692295254264694,yes,2021-01-01,1B,0.8692295254264694,217,7.0
32,6831,2021-09-05,Virginia,7137.0,9,2021,24738.0,0.8800226372382569,yes,2021-01-01,1B,0.8800226372382569,224,7.0
33,6832,2021-09-12,Virginia,7137.0,9,2021,24738.0,0.8859244886409572,yes,2021-01-01,1B,0.8859244886409572,231,7.0
34,6833,2021-09-19,Virginia,7137.0,9,2021,24738.0,0.8922710000808473,yes,2021-01-01,1B,0.8922710000808473,238,7.0
35,6834,2021-09-26,Virginia,7137.0,9,2021,24738.0,0.9009216589861752,yes,2021-01-01,1B,0.9009216589861752,245,7.0
36,6835,2021-10-03,Virginia,7137.0,10,2021,24738.0,0.9078341013824884,yes,2021-01-01,1B,0.9078341013824884,252,7.0
37,6836,2021-10-10,Virginia,7137.0,10,2021,24738.0,0.9175357749211739,yes,2021-01-01,1B,0.9175357749211739,259,7.0
38,6837,2021-10-17,Virginia,7137.0,10,2021,24738.0,0.9226695771687283,yes,2021-01-01,1B,0.9226695771687283,266,7.0
39,6838,2021-10-24,Virginia,7137.0,10,2021,24738.0,0.9328159107446035,yes,2021-01-01,1B,0.9328159107446035,273,7.0
40,6839,2021-10-31,Virginia,7137.0,10,2021,24738.0,0.9396070822216832,yes,2021-01-01,1B,0.9396070822216832,280,7.0
41,6840,2021-11-07,Virginia,7137.0,11,2021,24738.0,0.9476918101705878,yes,2021-01-01,1B,0.9476918101705878,287,7.0
42,6841,2021-11-14,Virginia,7137.0,11,2021,24738.0,0.9721076885762794,yes,2021-01-01,1B,0.9721076885762794,294,7.0
43,6842,2021-11-21,Virginia,7137.0,11,2021,24738.0,0.9721076885762794,yes,2021-01-01,1B,0.9721076885762794,301,7.0
44,6843,2021-11-28,Virginia,7137.0,11,2021,24738.0,0.991187646535694,yes,2021-01-01,1B,0.991187646535694,308,7.0
45,6844,2021-12-05,Virginia,7137.0,12,2021,24738.0,0.991187646535694,yes,2021-01-01,1B,0.991187646535694,315,7.0
46,6845,2021-12-12,Virginia,7137.0,12,2021,24738.0,0.9965639906217156,yes,2021-01-01,1B,0.9965639906217156,322,7.0
47,6846,2021-12-19,Virginia,7137.0,12,2021,24738.0,1.0042849058129193,yes,2021-01-01,1B,1,329,7.0
48,6847,2021-12-26,Virginia,7137.0,12,2021,24738.0,1.0042849058129193,yes,2021-01-01,1B,1,336,7.0
49,6848,2022-01-02,Virginia,7137.0,1,2022,24738.0,1.010833535451532,yes,2021-01-01,1B,1,343,7.0
50,6849,2022-01-09,Virginia,7137.0,1,2022,24738.0,1.011601584606678,yes,2021-01-01,1B,1,350,7.0
51,6850,2022-01-16,Virginia,7137.0,1,2022,24738.0,1.0167758104939768,yes,2021-01-01,1B,1,357,7.0
52,6851,2022-01-23,Virginia,7137.0,1,2022,24738.0,1.0181906378850352,yes,2021-01-01,1B,1,364,7.0
53,6852,2022-01-30,Virginia,7137.0,1,2022,24738.0,1.0208990217479181,yes,2021-01-01,1B,1,371,7.0
54,6853,2022-02-06,Virginia,7137.0,2,2022,24738.0,1.0221521545799983,yes,2021-01-01,1B,1,378,7.0
55,6854,2022-02-13,Virginia,7137.0,2,2022,24738.0,1.0221521545799983,yes,2021-01-01,1B,1,385,7.0
56,6855,2022-02-20,Virginia,7137.0,2,2022,24738.0,1.0278923114237206,yes,2021-01-01,1B,1,392,7.0
57,6856,2022-02-27,Virginia,7137.0,2,2022,24738.0,1.0299134934109466,yes,2021-01-01,1B,1,399,7.0
58,6857,2022-03-06,Virginia,7137.0,3,2022,24738.0,1.0339962810251435,yes,2021-01-01,1B,1,406,7.0
59,6858,2022-03-13,Virginia,7137.0,3,2022,24738.0,1.0399385560675882,yes,2021-01-01,1B,1,413,7.0
60,6859,2022-03-20,Virginia,7137.0,3,2022,24738.0,1.0450723583151427,yes,2021-01-01,1B,1,420,7.0
61,6860,2022-03-27,Virginia,7137.0,3,2022,24738.0,1.050206160562697,yes,2021-01-01,1B,1,427,7.0
62,6861,2022-04-03,Virginia,7137.0,4,2022,24738.0,1.0569569084000323,yes,2021-01-01,1B,1,434,7.0
63,6862,2022-04-10,Virginia,7137.0,4,2022,24738.0,1.0641927399143019,yes,2021-01-01,1B,1,441,7.0
64,6863,2022-04-17,Virginia,7137.0,4,2022,24738.0,1.0641927399143019,yes,2021-01-01,1B,1,448,7.0
65,6864,2022-04-24,Virginia,7137.0,4,2022,24738.0,1.0745007680491552,yes,2021-01-01,1B,1,455,7.0
66,6865,2022-05-01,Virginia,7137.0,5,2022,24738.0,1.0804026194518555,yes,2021-01-01,1B,1,462,7.0
67,6866,2022-05-08,Virginia,7137.0,5,2022,24738.0,1.0873554854879133,yes,2021-01-01,1B,1,469,7.0
68,6867,2022-05-15,Virginia,7137.0,5,2022,24738.0,1.0922467458970007,yes,2021-01-01,1B,1,476,7.0
69,6868,2022-05-22,Virginia,7137.0,5,2022,24738.0,1.0994825774112702,yes,2021-01-01,1B,1,483,7.0
70,6869,2022-05-29,Virginia,7137.0,5,2022,24738.0,1.1046972269383135,yes,2021-01-01,1B,1,490,7.0
71,6870,2022-06-05,Virginia,7137.0,6,2022,24738.0,1.1088608618319993,yes,2021-01-01,1B,1,497,7.0
72,6871,2022-06-12,Virginia,7137.0,6,2022,24738.0,1.1088608618319993,yes,2021-01-01,1B,1,504,7.0
73,6872,2022-06-19,Virginia,7137.0,6,2022,24738.0,1.1175923680168163,yes,2021-01-01,1B,1,511,7.0
74,6873,2022-06-26,Virginia,7137.0,6,2022,24738.0,1.1211900719540788,yes,2021-01-01,1B,1,518,7.0
75,6874,2022-07-03,Virginia,7137.0,7,2022,24738.0,1.1233325248605384,yes,2021-01-01,1B,1,525,7.0
76,6875,2022-07-10,Virginia,7137.0,7,2022,24738.0,1.124909046810575,yes,2021-01-01,1B,1,532,7.0
77,6876,2022-07-17,Virginia,7137.0,7,2022,24738.0,1.1255154014067426,yes,2021-01-01,1B,1,539,7.0
78,6877,2022-07-24,Virginia,7137.0,7,2022,24738.0,1.129719459940173,yes,2021-01-01,1B,1,546,7.0
79,6878,2022-07-31,Virginia,7137.0,7,2022,24738.0,1.1329937747594794,yes,2021-01-01,1B,1,553,7.0
80,6879,2022-08-07,Virginia,7137.0,8,2022,24738.0,1.134974533106961,yes,2021-01-01,1B,1,560,7.0
81,6880,2022-08-14,Virginia,7137.0,8,2022,24738.0,1.1374403751313769,yes,2021-01-01,1B,1,567,7.0
82,6881,2022-08-21,Virginia,7137.0,8,2022,24738.0,1.1399062171557928,yes,2021-01-01,1B,1,574,7.0
83,6882,2022-08-28,Virginia,7137.0,8,2022,24738.0,1.14309968469561,yes,2021-01-01,1B,1,581,7.0
84,6883,2022-09-04,Virginia,7137.0,9,2022,24738.0,1.1443932411674347,yes,2021-01-01,1B,1,588,7.0
85,6884,2022-09-11,Virginia,7137.0,9,2022,24738.0,1.147344166868785,yes,2021-01-01,1B,1,595,7.0
86,6885,2022-09-18,Virginia,7137.0,9,2022,24738.0,1.152599240035573,yes,2021-01-01,1B,1,602,7.0
87,6886,2022-09-25,Virginia,7137.0,9,2022,24738.0,1.152599240035573,yes,2021-01-01,1B,1,609,7.0
88,6887,2022-10-02,Virginia,7137.0,10,2022,24738.0,1.1561565203330908,yes,2021-01-01,1B,1,616,7.0
89,6888,2022-10-09,Virginia,7137.0,10,2022,24738.0,1.1591478696741855,yes,2021-01-01,1B,1,623,7.0
90,6889,2022-10-16,Virginia,7137.0,10,2022,24738.0,1.1602797315870321,yes,2021-01-01,1B,1,630,7.0
91,6890,2022-10-23,Virginia,7137.0,10,2022,24738.0,1.1602797315870321,yes,2021-01-01,1B,1,637,7.0
92,6891,2022-10-30,Virginia,7137.0,10,2022,24738.0,1.1675155631013017,yes,2021-01-01,1B,1,644,7.0
93,6892,2022-11-06,Virginia,7137.0,11,2022,24738.0,1.1709919961193307,yes,2021-01-01,1B,1,651,7.0
94,6893,2022-11-13,Virginia,7137.0,11,2022,24738.0,1.1747109709758268,yes,2021-01-01,1B,1,658,7.0
95,6894,2022-11-20,Virginia,7137.0,11,2022,24738.0,1.1813404478939284,yes,2021-01-01,1B,1,665,7.0
96,6895,2022-11-27,Virginia,7137.0,11,2022,24738.0,1.181704260651629,yes,2021-01-01,1B,1,672,7.0
97,6896,2022-12-04,Virginia,7137.0,12,2022,24738.0,1.181704260651629,yes,2021-01-01,1B,1,679,7.0
98,6897,2022-12-11,Virginia,7137.0,12,2022,24738.0,1.1870806047376505,yes,2021-01-01,1B,1,686,7.0
99,6898,2022-12-18,Virginia,7137.0,12,2022,24738.0,1.1941143180531975,yes,2021-01-01,1B,1,693,7.0
100,6899,2023-01-01,Virginia,7137.0,1,2023,24738.0,1.1948015199288544,yes,2021-01-01,1B,1,707,14.0
101,6900,2023-01-08,Virginia,7137.0,1,2023,24738.0,1.196782278276336,yes,2021-01-01,1B,1,714,7.0
102,6901,2023-01-15,Virginia,7137.0,1,2023,24738.0,1.1987630366238176,yes,2021-01-01,1B,1,721,7.0
0,6023,2021-05-16,South Carolina,5751.0,5,2021,15197.0,0.3784299532802527,yes,2021-03-01,1B,0.3784299532802527,0,
1,6024,2021-05-23,South Carolina,5701.0,5,2021,15197.0,0.3751398302296506,yes,2021-03-01,1B,,7,7.0
2,6025,2021-05-30,South Carolina,6966.0,5,2021,15197.0,0.45837994340988353,yes,2021-03-01,1B,0.45837994340988353,14,7.0
3,6026,2021-06-06,South Carolina,8345.0,6,2021,15197.0,0.5491215371454893,yes,2021-03-01,1B,0.5491215371454893,21,7.0
4,6027,2021-06-13,South Carolina,8360.0,6,2021,15197.0,0.5501085740606698,yes,2021-03-01,1B,0.5501085740606698,28,7.0
